strategy,P,workload,partitions_touched,rows_scanned,rows_matched,latency_ms
range_pop,4,W2,1,100437,100437,5.021850000000001
range_pop,4,W2,1,105632,105632,5.281600000000001
range_pop,4,W2,1,101727,101727,5.08635
range_pop,4,W2,3,135912,135912,10.7956
range_pop,4,W2,3,107762,107762,9.388100000000001
range_pop,4,W2,1,104169,104169,5.20845
range_pop,4,W2,1,102109,102109,5.10545
range_pop,4,W2,1,110010,110010,5.500500000000001
range_pop,4,W2,1,102124,102124,5.1062
range_pop,4,W2,1,104662,104662,5.2331
range_pop,4,W2,2,105119,105119,7.25595
range_pop,4,W2,1,101661,101661,5.08305
range_pop,4,W2,2,108573,108573,7.42865
